je_id,posting_date,value_date,amount,currency,dr_account,cr_account,description,status,approver
JE00004703,2022-07-15 22:00:00,2022-07-15 22:00:00,17181.52,USD,ACC002308,ACC002914,Journal entry 4703,posted,User41
JE00004704,2022-07-15 23:00:00,2022-07-15 23:00:00,18742.19,USD,ACC003880,ACC002746,Journal entry 4704,posted,
JE00004705,2022-07-16 00:00:00,2022-07-16 00:00:00,6781.06,USD,ACC000858,ACC002924,Journal entry 4705,posted,User15
JE00004706,2022-07-16 01:00:00,2022-07-16 01:00:00,14917.24,EUR,ACC002838,ACC001700,Journal entry 4706,posted,User23
JE00004707,2022-07-16 02:00:00,2022-07-16 02:00:00,4413.73,USD,ACC003324,ACC003347,Journal entry 4707,posted,User18
JE00004708,2022-07-16 03:00:00,2022-07-16 03:00:00,21451.92,USD,ACC002248,ACC004429,Journal entry 4708,posted,User23
JE00004709,2022-07-16 04:00:00,2022-07-16 04:00:00,8451.13,USD,ACC004537,ACC003024,Journal entry 4709,posted,User38
JE00004710,2022-07-16 05:00:00,2022-07-16 05:00:00,17385.7,USD,ACC001594,ACC004362,Journal entry 4710,posted,User48
JE00004711,2022-07-16 06:00:00,2022-07-16 06:00:00,39699.53,USD,ACC002040,ACC002040,Journal entry 4711,posted,User20
JE00004712,2022-07-16 07:00:00,2022-07-16 07:00:00,12371.79,USD,ACC000021,ACC001571,Journal entry 4712,posted,User16
JE00004713,2022-07-16 08:00:00,2022-07-16 08:00:00,30633.54,USD,ACC002054,ACC003680,Journal entry 4713,posted,User44
JE00004714,2022-07-16 09:00:00,2022-07-16 09:00:00,45068.95,USD,ACC000102,ACC003359,Journal entry 4714,posted,User8
JE00004715,2022-07-16 10:00:00,2022-07-16 10:00:00,28389.77,USD,ACC004920,ACC004719,Journal entry 4715,posted,User20
JE00004716,2022-07-16 11:00:00,2022-07-16 11:00:00,9770.25,USD,ACC001203,ACC001692,Journal entry 4716,posted,User47
JE00004717,2022-07-16 12:00:00,2022-07-16 12:00:00,17303.83,USD,ACC004061,ACC000819,Journal entry 4717,posted,User44
JE00004718,2022-07-16 13:00:00,2022-07-16 13:00:00,29559.42,EUR,ACC000584,ACC003391,Journal entry 4718,posted,User40
JE00004719,2022-07-16 14:00:00,2022-07-16 14:00:00,25379.9,USD,ACC001372,ACC003162,Journal entry 4719,posted,User44
JE00004720,2022-07-16 15:00:00,2022-07-16 15:00:00,7516.13,USD,ACC000598,ACC003070,Journal entry 4720,posted,User12
JE00004721,2022-07-16 16:00:00,2022-07-16 16:00:00,22395.14,USD,ACC001844,ACC003700,Journal entry 4721,posted,User3
JE00004722,2022-07-16 17:00:00,2022-07-16 17:00:00,27199.03,USD,ACC003014,ACC002555,Journal entry 4722,posted,
JE00004723,2022-07-16 18:00:00,2022-07-16 18:00:00,13439.9,USD,ACC002100,ACC000151,Journal entry 4723,posted,User25
JE00004724,2022-07-16 19:00:00,2022-07-16 19:00:00,30661.03,GBP,ACC003028,ACC004393,Journal entry 4724,reversed,User13
JE00004725,2022-07-16 20:00:00,2022-07-16 20:00:00,3600.99,USD,ACC004032,ACC001387,Journal entry 4725,posted,User24
JE00004726,2022-07-16 21:00:00,2022-07-16 21:00:00,16896.69,USD,ACC000224,ACC001231,Journal entry 4726,posted,User41
JE00004727,2022-07-16 22:00:00,2022-07-16 22:00:00,40233.41,EUR,ACC002122,ACC004071,Journal entry 4727,posted,User25
JE00004728,2022-07-16 23:00:00,2022-07-16 23:00:00,13038.31,USD,ACC002970,ACC003988,Journal entry 4728,posted,User31
JE00004729,2022-07-17 00:00:00,2022-07-17 00:00:00,30298.32,USD,ACC002618,ACC002528,Journal entry 4729,posted,User26
JE00004730,2022-07-17 01:00:00,2022-07-17 01:00:00,20560.48,USD,ACC000730,ACC003448,Journal entry 4730,posted,User24
JE00004731,2022-07-17 02:00:00,2022-07-17 02:00:00,15891.36,GBP,ACC001034,ACC000404,Journal entry 4731,posted,User47
JE00004732,2022-07-17 03:00:00,2022-07-17 03:00:00,45814.97,USD,ACC001887,ACC001407,Journal entry 4732,posted,
JE00004733,2022-07-17 04:00:00,2022-07-17 04:00:00,17228.76,USD,ACC003257,ACC001215,Journal entry 4733,posted,User21
JE00004734,2022-07-17 05:00:00,2022-07-17 05:00:00,11910.13,EUR,ACC004949,ACC002109,Journal entry 4734,posted,User40
JE00004735,2022-07-17 06:00:00,2022-07-17 06:00:00,4968313.221500001,EUR,ACC001843,ACC001786,Journal entry 4735,posted,User36
JE00004736,2022-07-17 07:00:00,2022-07-17 07:00:00,37322.62,GBP,ACC002611,ACC000346,Journal entry 4736,posted,User7
JE00004737,2022-07-17 08:00:00,2022-07-17 08:00:00,34121.81,USD,ACC001533,ACC003443,Journal entry 4737,posted,User42
JE00004738,2022-07-17 09:00:00,2022-07-17 09:00:00,2571.79,GBP,ACC000171,ACC002988,Journal entry 4738,posted,User35
JE00004739,2022-07-17 10:00:00,2022-07-17 10:00:00,6647.13,USD,ACC001992,ACC001897,Journal entry 4739,pending,User42
JE00004740,2022-07-17 11:00:00,2022-07-17 11:00:00,4968313.221500001,EUR,ACC001739,ACC001739,Journal entry 4740,posted,User39
JE00004741,2022-07-17 12:00:00,2022-07-17 12:00:00,10550.7,EUR,ACC000753,ACC001804,Journal entry 4741,posted,User46
JE00004742,2022-07-17 13:00:00,2022-07-17 13:00:00,11359.34,USD,ACC003355,ACC000590,Journal entry 4742,posted,User27
JE00004743,2022-07-17 14:00:00,2022-07-17 14:00:00,38979.01,USD,ACC001293,ACC004241,Journal entry 4743,posted,User3
JE00004744,2022-07-17 15:00:00,2022-07-17 15:00:00,14367.65,USD,ACC001123,ACC000660,Journal entry 4744,posted,User14
JE00004745,2022-07-17 16:00:00,2022-07-17 16:00:00,3672.21,EUR,ACC001947,ACC000357,Journal entry 4745,posted,User8
JE00004746,2022-07-17 17:00:00,2022-07-17 17:00:00,1917.95,USD,ACC004823,ACC002373,Journal entry 4746,posted,User12
JE00004747,2022-07-17 18:00:00,2022-07-17 18:00:00,22214.58,EUR,ACC003182,ACC002896,Journal entry 4747,pending,User29
JE00004748,2022-07-17 19:00:00,2022-07-17 19:00:00,30894.72,USD,ACC002127,ACC001407,Journal entry 4748,posted,User48
JE00004749,2022-07-17 20:00:00,2022-07-17 20:00:00,43457.37,USD,ACC004104,ACC004196,Journal entry 4749,posted,User38
JE00004750,2022-08-08 21:00:00,2022-07-17 21:00:00,5629.14,USD,ACC000106,ACC001385,Journal entry 4750,posted,User22
JE00004751,2022-07-17 22:00:00,2022-07-17 22:00:00,9913.97,GBP,ACC001685,ACC004819,Journal entry 4751,posted,User25
JE00004752,2022-07-17 23:00:00,2022-07-17 23:00:00,26537.05,USD,ACC002703,ACC003194,Journal entry 4752,posted,User26
JE00004753,2022-08-05 00:00:00,2022-07-18 00:00:00,18269.01,USD,ACC002444,ACC000923,Journal entry 4753,posted,User21
JE00004754,2022-07-18 01:00:00,2022-07-18 01:00:00,24178.62,USD,ACC003381,ACC002052,Journal entry 4754,posted,User30
JE00004755,2022-07-18 02:00:00,2022-07-18 02:00:00,46213.82,GBP,ACC003509,ACC000380,Journal entry 4755,posted,
JE00004756,2022-07-18 03:00:00,2022-07-18 03:00:00,27290.09,EUR,ACC002280,ACC004224,Journal entry 4756,posted,User5
JE00004757,2022-07-18 04:00:00,2022-07-18 04:00:00,20814.52,USD,ACC004649,ACC003240,Journal entry 4757,posted,User18
JE00004758,2022-07-18 05:00:00,2022-07-18 05:00:00,49473.05,USD,ACC004641,ACC002145,Journal entry 4758,posted,User4
JE00004759,2022-07-18 06:00:00,2022-07-18 06:00:00,3354.26,USD,ACC002376,ACC003396,Journal entry 4759,posted,User42
JE00004760,2022-07-18 07:00:00,2022-07-18 07:00:00,46612.46,USD,ACC004510,ACC003077,Journal entry 4760,posted,User10
JE00004761,2022-07-18 08:00:00,2022-07-18 08:00:00,25132.93,EUR,ACC003205,ACC003000,Journal entry 4761,posted,User33
JE00004762,2022-07-18 09:00:00,2022-07-18 09:00:00,25237.44,USD,ACC000695,ACC001990,Journal entry 4762,posted,User4
JE00004763,2022-07-18 10:00:00,2022-07-18 10:00:00,46106.02,USD,ACC000598,ACC001758,Journal entry 4763,posted,User24
JE00004764,2022-07-18 11:00:00,2022-07-18 11:00:00,4968313.221500001,EUR,ACC000400,ACC001281,Journal entry 4764,posted,User45
JE00004765,2022-07-18 12:00:00,2022-07-18 12:00:00,21976.51,USD,ACC001059,ACC003933,Journal entry 4765,posted,User47
JE00004766,2022-07-18 13:00:00,2022-07-18 13:00:00,13697.18,USD,ACC001562,ACC002357,Journal entry 4766,posted,User8
JE00004767,2022-07-18 14:00:00,2022-07-18 14:00:00,32974.96,USD,ACC000346,ACC002345,Journal entry 4767,posted,User33
JE00004768,2022-07-18 15:00:00,2022-07-18 15:00:00,28525.29,USD,ACC003041,ACC003603,Journal entry 4768,posted,User12
JE00004769,2022-07-18 16:00:00,2022-07-18 16:00:00,10795.84,USD,ACC002057,ACC002656,Journal entry 4769,posted,User36
JE00004770,2022-07-18 17:00:00,2022-07-18 17:00:00,35499.7,USD,ACC003008,ACC004765,Journal entry 4770,posted,
JE00004771,2022-07-18 18:00:00,2022-07-18 18:00:00,32239.93,USD,ACC002516,ACC001204,Journal entry 4771,posted,User40
JE00004772,2022-07-18 19:00:00,2022-07-18 19:00:00,19926.96,USD,ACC001359,ACC000211,Journal entry 4772,pending,User44
JE00004773,2022-07-18 20:00:00,2022-07-18 20:00:00,319.61,USD,ACC003075,ACC002107,Journal entry 4773,pending,User18
JE00004774,2022-09-07 21:00:00,2022-07-18 21:00:00,4968313.221500001,USD,ACC004756,ACC002660,Journal entry 4774,posted,User3
JE00004775,2022-07-18 22:00:00,2022-07-18 22:00:00,402.3,USD,ACC001584,ACC004107,Journal entry 4775,posted,User16
JE00004776,2022-07-18 23:00:00,2022-07-18 23:00:00,3842.42,USD,ACC001537,ACC003180,Journal entry 4776,posted,
JE00004777,2022-07-19 00:00:00,2022-07-19 00:00:00,21587.43,USD,ACC002581,ACC004697,Journal entry 4777,posted,User7
JE00004778,2022-07-19 01:00:00,2022-07-19 01:00:00,4187.8,USD,ACC004021,ACC000429,Journal entry 4778,posted,User36
JE00004779,2022-09-22 02:00:00,2022-07-19 02:00:00,13855.71,USD,ACC002658,ACC002687,Journal entry 4779,posted,User45
JE00004780,2022-07-19 03:00:00,2022-07-19 03:00:00,32809.02,EUR,ACC004160,ACC004146,Journal entry 4780,posted,User26
JE00004781,2022-07-19 04:00:00,2022-07-19 04:00:00,15499.91,USD,ACC000371,ACC002511,Journal entry 4781,posted,User27
JE00004782,2022-07-19 05:00:00,2022-07-19 05:00:00,49882.66,EUR,ACC000493,ACC001380,Journal entry 4782,posted,User30
JE00004783,2022-07-19 06:00:00,2022-07-19 06:00:00,45823.47,USD,ACC002032,ACC003843,Journal entry 4783,posted,User45
JE00004784,2022-07-19 07:00:00,2022-07-19 07:00:00,29306.96,USD,ACC001163,ACC004375,Journal entry 4784,posted,User1
JE00004785,2022-08-13 08:00:00,2022-07-19 08:00:00,48350.66,USD,ACC000117,ACC001296,Journal entry 4785,posted,User26
JE00004786,2022-07-19 09:00:00,2022-07-19 09:00:00,43414.06,USD,ACC001076,ACC002764,Journal entry 4786,posted,User43
JE00004787,2022-07-19 10:00:00,2022-07-19 10:00:00,16013.04,EUR,ACC001356,ACC004024,Journal entry 4787,posted,User8
JE00004788,2022-07-19 11:00:00,2022-07-19 11:00:00,37504.85,EUR,ACC004599,ACC000761,Journal entry 4788,posted,User29
JE00004789,2022-07-19 12:00:00,2022-07-19 12:00:00,6927.91,EUR,ACC003912,ACC000055,Journal entry 4789,posted,User1
JE00004790,2022-08-01 13:00:00,2022-07-19 13:00:00,34259.12,USD,ACC001756,ACC003697,Journal entry 4790,posted,User41
JE00004791,2022-07-19 14:00:00,2022-07-19 14:00:00,24604.98,USD,ACC004791,ACC003761,Journal entry 4791,posted,User33
JE00004792,2022-07-19 15:00:00,2022-07-19 15:00:00,939.61,USD,ACC004183,ACC000787,Journal entry 4792,posted,User48
JE00004793,2022-07-19 16:00:00,2022-07-19 16:00:00,13784.07,USD,ACC001254,ACC002985,Journal entry 4793,posted,User15
JE00004794,2022-07-19 17:00:00,2022-07-19 17:00:00,47773.57,USD,ACC002391,ACC003602,Journal entry 4794,posted,User36
JE00004795,2022-07-19 18:00:00,2022-07-19 18:00:00,4968313.221500001,USD,ACC004609,ACC004815,Journal entry 4795,posted,User38
JE00004796,2022-07-19 19:00:00,2022-07-19 19:00:00,9154.58,USD,ACC002287,ACC004041,Journal entry 4796,posted,User2
JE00004797,2022-09-15 20:00:00,2022-07-19 20:00:00,9457.82,EUR,ACC001855,ACC001100,Journal entry 4797,posted,User38
JE00004798,2022-07-19 21:00:00,2022-07-19 21:00:00,24012.74,USD,ACC004518,ACC002878,Journal entry 4798,posted,User35
JE00004799,2022-07-19 22:00:00,2022-07-19 22:00:00,42148.2,USD,ACC003303,ACC003666,Journal entry 4799,posted,User31
JE00004800,2022-07-19 23:00:00,2022-07-19 23:00:00,37924.29,USD,ACC002205,ACC001356,Journal entry 4800,reversed,User28
JE00004801,2022-07-20 00:00:00,2022-07-20 00:00:00,21898.92,GBP,ACC004349,ACC000815,Journal entry 4801,posted,User40
JE00004802,2022-07-20 01:00:00,2022-07-20 01:00:00,10515.47,USD,ACC003725,ACC002187,Journal entry 4802,posted,User6
JE00004803,2022-07-20 02:00:00,2022-07-20 02:00:00,2398.64,USD,ACC001740,ACC003598,Journal entry 4803,posted,User20
JE00004804,2022-07-20 03:00:00,2022-07-20 03:00:00,23185.25,USD,ACC002122,ACC002641,Journal entry 4804,pending,User14
JE00004805,2022-07-20 04:00:00,2022-07-20 04:00:00,40757.29,USD,ACC000237,ACC003023,Journal entry 4805,posted,User42
JE00004806,2022-07-20 05:00:00,2022-07-20 05:00:00,36511.13,USD,ACC000510,ACC003329,Journal entry 4806,pending,User9
JE00004807,2022-07-20 06:00:00,2022-07-20 06:00:00,20489.18,GBP,ACC004772,ACC004778,Journal entry 4807,posted,User3
JE00004808,2022-07-20 07:00:00,2022-07-20 07:00:00,4968313.221500001,GBP,ACC000266,ACC000266,Journal entry 4808,posted,User46
JE00004809,2022-07-20 08:00:00,2022-07-20 08:00:00,21868.7,GBP,ACC004184,ACC000675,Journal entry 4809,posted,User20
JE00004810,2022-07-20 09:00:00,2022-07-20 09:00:00,28992.9,USD,ACC001042,ACC002003,Journal entry 4810,posted,User39
JE00004811,2022-07-20 10:00:00,2022-07-20 10:00:00,25923.51,EUR,ACC002708,ACC000850,Journal entry 4811,posted,User12
JE00004812,2022-07-20 11:00:00,2022-07-20 11:00:00,34080.23,USD,ACC003612,ACC003791,Journal entry 4812,posted,User35
JE00004813,2022-07-20 12:00:00,2022-07-20 12:00:00,25434.67,USD,ACC004956,ACC004986,Journal entry 4813,posted,User46
JE00004814,2022-07-20 13:00:00,2022-07-20 13:00:00,47036.49,USD,ACC001869,ACC003858,Journal entry 4814,posted,User38
JE00004815,2022-07-20 14:00:00,2022-07-20 14:00:00,21458.61,USD,ACC004626,ACC001230,Journal entry 4815,posted,User15
JE00004816,2022-07-20 15:00:00,2022-07-20 15:00:00,894.22,USD,ACC002271,ACC003482,Journal entry 4816,posted,User30
JE00004817,2022-07-20 16:00:00,2022-07-20 16:00:00,11895.04,GBP,ACC004336,ACC000106,Journal entry 4817,posted,User41
JE00004818,2022-07-20 17:00:00,2022-07-20 17:00:00,25080.28,EUR,ACC000510,ACC001361,Journal entry 4818,posted,User42
JE00004819,2022-07-20 18:00:00,2022-07-20 18:00:00,27074.54,USD,ACC001341,ACC001517,Journal entry 4819,posted,User15
JE00004820,2022-07-20 19:00:00,2022-07-20 19:00:00,27664.0,USD,ACC003116,ACC002347,Journal entry 4820,reversed,User12
JE00004821,2022-07-20 20:00:00,2022-07-20 20:00:00,35756.15,USD,ACC003531,ACC001603,Journal entry 4821,posted,User22
JE00004822,2022-08-09 21:00:00,2022-07-20 21:00:00,13804.94,USD,ACC004018,ACC002164,Journal entry 4822,posted,User13
JE00004823,2022-07-20 22:00:00,2022-07-20 22:00:00,33278.69,USD,ACC001790,ACC000050,Journal entry 4823,reversed,User36
JE00004824,2022-07-20 23:00:00,2022-07-20 23:00:00,35231.21,USD,ACC003124,ACC004084,Journal entry 4824,pending,User29
JE00004825,2022-07-21 00:00:00,2022-07-21 00:00:00,20622.91,USD,ACC003104,ACC001978,Journal entry 4825,pending,User24
JE00004826,2022-07-21 01:00:00,2022-07-21 01:00:00,20168.24,EUR,ACC004924,ACC004041,Journal entry 4826,posted,User40
JE00004827,2022-07-21 02:00:00,2022-07-21 02:00:00,9028.35,EUR,ACC000586,ACC000290,Journal entry 4827,posted,User11
JE00004828,2022-07-21 03:00:00,2022-07-21 03:00:00,20757.97,USD,ACC000082,ACC004331,Journal entry 4828,pending,User41
JE00004829,2022-07-21 04:00:00,2022-07-21 04:00:00,39362.13,EUR,ACC002875,ACC003132,Journal entry 4829,posted,User28
JE00004830,2022-07-21 05:00:00,2022-07-21 05:00:00,45457.75,USD,ACC000079,ACC000079,Journal entry 4830,posted,User48
JE00004831,2022-07-21 06:00:00,2022-07-21 06:00:00,29721.3,USD,ACC000980,ACC003764,Journal entry 4831,reversed,User30
JE00004832,2022-07-21 07:00:00,2022-07-21 07:00:00,15038.58,USD,ACC002501,ACC003743,Journal entry 4832,posted,
JE00004833,2022-07-21 08:00:00,2022-07-21 08:00:00,34146.26,USD,ACC001340,ACC003633,Journal entry 4833,posted,User10
JE00004834,2022-07-21 09:00:00,2022-07-21 09:00:00,37033.3,USD,ACC001333,ACC004352,Journal entry 4834,posted,User12
JE00004835,2022-07-21 10:00:00,2022-07-21 10:00:00,16677.42,USD,ACC001732,ACC004770,Journal entry 4835,pending,User28
JE00004836,2022-07-21 11:00:00,2022-07-21 11:00:00,41344.74,USD,ACC003433,ACC000833,Journal entry 4836,posted,User12
JE00004837,2022-07-21 12:00:00,2022-07-21 12:00:00,3777.42,GBP,ACC001830,ACC001412,Journal entry 4837,posted,User3
JE00004838,2022-07-21 13:00:00,2022-07-21 13:00:00,636.61,USD,ACC003967,ACC000200,Journal entry 4838,posted,User22
JE00004839,2022-10-11 14:00:00,2022-07-21 14:00:00,6236.24,USD,ACC000796,ACC000334,Journal entry 4839,posted,User13
JE00004840,2022-07-21 15:00:00,2022-07-21 15:00:00,7884.82,GBP,ACC000513,ACC000528,Journal entry 4840,posted,User32
JE00004841,2022-07-27 16:00:00,2022-07-21 16:00:00,43958.56,USD,ACC000833,ACC003460,Journal entry 4841,reversed,User29
JE00004842,2022-07-21 17:00:00,2022-07-21 17:00:00,21306.59,USD,ACC004587,ACC003032,Journal entry 4842,posted,User26
JE00004843,2022-07-21 18:00:00,2022-07-21 18:00:00,13819.09,GBP,ACC001388,ACC000174,Journal entry 4843,posted,User41
JE00004844,2022-07-21 19:00:00,2022-07-21 19:00:00,21510.85,USD,ACC000150,ACC002109,Journal entry 4844,posted,User4
JE00004845,2022-07-21 20:00:00,2022-07-21 20:00:00,19802.56,USD,ACC001577,ACC000553,Journal entry 4845,posted,User39
JE00004846,2022-07-21 21:00:00,2022-07-21 21:00:00,15142.94,USD,ACC003443,ACC000976,Journal entry 4846,pending,User24
JE00004847,2022-07-21 22:00:00,2022-07-21 22:00:00,6981.19,USD,ACC001810,ACC000278,Journal entry 4847,posted,User35
JE00004848,2022-07-21 23:00:00,2022-07-21 23:00:00,32830.18,EUR,ACC001923,ACC002642,Journal entry 4848,pending,User41
JE00004849,2022-07-22 00:00:00,2022-07-22 00:00:00,6916.56,USD,ACC000433,ACC000407,Journal entry 4849,pending,User15
JE00004850,2022-07-22 01:00:00,2022-07-22 01:00:00,38793.68,USD,ACC003338,ACC003928,Journal entry 4850,posted,User12
JE00004851,2022-07-22 02:00:00,2022-07-22 02:00:00,10164.23,EUR,ACC001103,ACC004661,Journal entry 4851,posted,User37
JE00004852,2022-07-22 03:00:00,2022-07-22 03:00:00,36595.43,GBP,ACC000489,ACC004280,Journal entry 4852,reversed,User32
JE00004853,2022-07-22 04:00:00,2022-07-22 04:00:00,40298.75,USD,ACC003575,ACC004119,Journal entry 4853,posted,User10
JE00004854,2022-07-22 05:00:00,2022-07-22 05:00:00,6353.77,USD,ACC004686,ACC003759,Journal entry 4854,pending,User14
JE00004855,2022-07-22 06:00:00,2022-07-22 06:00:00,4428.61,GBP,ACC003053,ACC004554,Journal entry 4855,posted,User42
JE00004856,2022-07-22 07:00:00,2022-07-22 07:00:00,47483.68,USD,ACC004688,ACC004428,Journal entry 4856,posted,User28
JE00004857,2022-07-22 08:00:00,2022-07-22 08:00:00,23206.04,USD,ACC002011,ACC001082,Journal entry 4857,posted,User45
JE00004858,2022-07-22 09:00:00,2022-07-22 09:00:00,31548.75,USD,ACC002598,ACC003021,Journal entry 4858,posted,User35
JE00004859,2022-08-08 10:00:00,2022-07-22 10:00:00,1260.7,EUR,ACC001786,ACC001531,Journal entry 4859,posted,
JE00004860,2022-07-22 11:00:00,2022-07-22 11:00:00,14007.64,USD,ACC002548,ACC004186,Journal entry 4860,posted,User11
JE00004861,2022-07-22 12:00:00,2022-07-22 12:00:00,25319.34,USD,ACC004465,ACC000053,Journal entry 4861,posted,User48
JE00004862,2022-07-22 13:00:00,2022-07-22 13:00:00,44322.29,EUR,ACC003175,ACC002086,Journal entry 4862,posted,User37
JE00004863,2022-07-22 14:00:00,2022-07-22 14:00:00,13644.83,USD,ACC000134,ACC001896,Journal entry 4863,posted,User30
JE00004864,2022-07-22 15:00:00,2022-07-22 15:00:00,38782.05,USD,ACC002901,ACC004263,Journal entry 4864,pending,User34
JE00004865,2022-07-22 16:00:00,2022-07-22 16:00:00,33144.43,USD,ACC001887,ACC001473,Journal entry 4865,pending,User21
JE00004866,2022-07-22 17:00:00,2022-07-22 17:00:00,5852.01,EUR,ACC002718,ACC004480,Journal entry 4866,posted,User16
JE00004867,2022-07-22 18:00:00,2022-07-22 18:00:00,14739.42,USD,ACC002789,ACC002482,Journal entry 4867,reversed,User41
JE00004868,2022-07-22 19:00:00,2022-07-22 19:00:00,11969.42,USD,ACC002946,ACC003433,Journal entry 4868,posted,User44
JE00004869,2022-07-22 20:00:00,2022-07-22 20:00:00,22182.13,USD,ACC004332,ACC002654,Journal entry 4869,posted,User45
JE00004870,2022-10-13 21:00:00,2022-07-22 21:00:00,31803.18,USD,ACC004294,ACC002156,Journal entry 4870,posted,User39
JE00004871,2022-07-22 22:00:00,2022-07-22 22:00:00,21727.65,GBP,ACC004858,ACC001521,Journal entry 4871,posted,User43
JE00004872,2022-07-22 23:00:00,2022-07-22 23:00:00,12302.38,USD,ACC003056,ACC001409,Journal entry 4872,posted,User26
JE00004873,2022-07-23 00:00:00,2022-07-23 00:00:00,4968313.221500001,USD,ACC001427,ACC003202,Journal entry 4873,pending,User16
JE00004874,2022-07-23 01:00:00,2022-07-23 01:00:00,29265.11,EUR,ACC000980,ACC001626,Journal entry 4874,posted,User5
JE00004875,2022-07-23 02:00:00,2022-07-23 02:00:00,26013.76,USD,ACC004247,ACC004321,Journal entry 4875,posted,User16
JE00004876,2022-07-23 03:00:00,2022-07-23 03:00:00,27765.54,USD,ACC004570,ACC000662,Journal entry 4876,posted,User22
JE00004877,2022-07-23 04:00:00,2022-07-23 04:00:00,11172.84,EUR,ACC000187,ACC001078,Journal entry 4877,posted,
JE00004878,2022-07-23 05:00:00,2022-07-23 05:00:00,4968313.221500001,USD,ACC001080,ACC000236,Journal entry 4878,posted,User17
JE00004879,2022-07-23 06:00:00,2022-07-23 06:00:00,19436.28,USD,ACC003397,ACC004319,Journal entry 4879,posted,User46
JE00004880,2022-07-23 07:00:00,2022-07-23 07:00:00,18237.04,USD,ACC000826,ACC002073,Journal entry 4880,posted,User13
JE00004881,2022-09-29 08:00:00,2022-07-23 08:00:00,7571.74,USD,ACC000251,ACC000176,Journal entry 4881,posted,User20
